------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 32.0 MByte (WARNING: requested 16.0 MByte)
------------------------------------------------------------
[  4] local 10.0.0.10 port 5001 connected with 10.0.0.2 port 35385
[  5] local 10.0.0.10 port 5001 connected with 10.0.0.3 port 46826
[  7] local 10.0.0.10 port 5001 connected with 10.0.0.4 port 39435
[  6] local 10.0.0.10 port 5001 connected with 10.0.0.6 port 40146
[  8] local 10.0.0.10 port 5001 connected with 10.0.0.5 port 57275
[  9] local 10.0.0.10 port 5001 connected with 10.0.0.7 port 54167
[ 10] local 10.0.0.10 port 5001 connected with 10.0.0.8 port 46737
[ 12] local 10.0.0.10 port 5001 connected with 10.0.0.9 port 42219
[ 11] local 10.0.0.10 port 5001 connected with 10.0.0.1 port 35060
[ ID] Interval       Transfer     Bandwidth
[  4]  0.0- 1.0 sec  2.51 MBytes  21.1 Mbits/sec
[  5]  0.0- 1.0 sec  1.47 MBytes  12.4 Mbits/sec
[  7]  0.0- 1.0 sec   793 KBytes  6.50 Mbits/sec
[  8]  0.0- 1.0 sec  1.88 MBytes  15.7 Mbits/sec
[  6]  0.0- 1.0 sec   830 KBytes  6.80 Mbits/sec
[ 10]  0.0- 1.0 sec  2.36 MBytes  19.8 Mbits/sec
[ 11]  0.0- 1.0 sec  1.51 MBytes  12.7 Mbits/sec
[ 12]  0.0- 1.0 sec  2.29 MBytes  19.2 Mbits/sec
[  9]  0.0- 1.0 sec  2.47 MBytes  20.7 Mbits/sec
[  4]  1.0- 2.0 sec  2.31 MBytes  19.4 Mbits/sec
[  5]  1.0- 2.0 sec  1.49 MBytes  12.5 Mbits/sec
[  8]  1.0- 2.0 sec  1.91 MBytes  16.0 Mbits/sec
[  6]  1.0- 2.0 sec   458 KBytes  3.75 Mbits/sec
[  7]  1.0- 2.0 sec   444 KBytes  3.64 Mbits/sec
[ 10]  1.0- 2.0 sec  2.57 MBytes  21.6 Mbits/sec
[ 12]  1.0- 2.0 sec  2.52 MBytes  21.1 Mbits/sec
[ 11]  1.0- 2.0 sec   947 KBytes  7.76 Mbits/sec
[  9]  1.0- 2.0 sec  2.63 MBytes  22.1 Mbits/sec
[  4]  2.0- 3.0 sec  2.50 MBytes  21.0 Mbits/sec
[  5]  2.0- 3.0 sec  1.57 MBytes  13.1 Mbits/sec
[  7]  2.0- 3.0 sec   325 KBytes  2.66 Mbits/sec
[  8]  2.0- 3.0 sec  1.92 MBytes  16.1 Mbits/sec
[  9]  2.0- 3.0 sec  2.54 MBytes  21.3 Mbits/sec
[  6]  2.0- 3.0 sec   345 KBytes  2.83 Mbits/sec
[ 10]  2.0- 3.0 sec  2.65 MBytes  22.3 Mbits/sec
[ 12]  2.0- 3.0 sec  2.78 MBytes  23.3 Mbits/sec
[ 11]  2.0- 3.0 sec   718 KBytes  5.88 Mbits/sec
[  4]  3.0- 4.0 sec  2.12 MBytes  17.8 Mbits/sec
[  5]  3.0- 4.0 sec  1.46 MBytes  12.3 Mbits/sec
[  7]  3.0- 4.0 sec   240 KBytes  1.97 Mbits/sec
[  9]  3.0- 4.0 sec  2.73 MBytes  22.9 Mbits/sec
[  6]  3.0- 4.0 sec   266 KBytes  2.18 Mbits/sec
