------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 32.0 MByte (WARNING: requested 16.0 MByte)
------------------------------------------------------------
[  6] local 10.0.0.10 port 5001 connected with 10.0.0.3 port 47369
[  5] local 10.0.0.10 port 5001 connected with 10.0.0.4 port 39978
[  4] local 10.0.0.10 port 5001 connected with 10.0.0.2 port 35928
[  7] local 10.0.0.10 port 5001 connected with 10.0.0.5 port 57818
[  8] local 10.0.0.10 port 5001 connected with 10.0.0.8 port 47280
[  9] local 10.0.0.10 port 5001 connected with 10.0.0.7 port 54710
[ 10] local 10.0.0.10 port 5001 connected with 10.0.0.6 port 40689
[ 11] local 10.0.0.10 port 5001 connected with 10.0.0.9 port 42761
[ 12] local 10.0.0.10 port 5001 connected with 10.0.0.1 port 35604
[ ID] Interval       Transfer     Bandwidth
[  6]  0.0- 1.0 sec  2.38 MBytes  20.0 Mbits/sec
[  5]  0.0- 1.0 sec  2.26 MBytes  19.0 Mbits/sec
[  4]  0.0- 1.0 sec  2.50 MBytes  21.0 Mbits/sec
[  7]  0.0- 1.0 sec  1.99 MBytes  16.7 Mbits/sec
[  9]  0.0- 1.0 sec  3.20 MBytes  26.8 Mbits/sec
[ 10]  0.0- 1.0 sec  3.22 MBytes  27.0 Mbits/sec
[ 11]  0.0- 1.0 sec  3.22 MBytes  27.0 Mbits/sec
[  8]  0.0- 1.0 sec  2.09 MBytes  17.6 Mbits/sec
[ 12]  0.0- 1.0 sec  1.84 MBytes  15.4 Mbits/sec
[  6]  1.0- 2.0 sec  1.22 MBytes  10.2 Mbits/sec
[  5]  1.0- 2.0 sec  1.16 MBytes  9.75 Mbits/sec
[  4]  1.0- 2.0 sec  1.26 MBytes  10.5 Mbits/sec
[  9]  1.0- 2.0 sec  3.92 MBytes  32.9 Mbits/sec
[ 10]  1.0- 2.0 sec  3.91 MBytes  32.8 Mbits/sec
[  8]  1.0- 2.0 sec  2.37 MBytes  19.9 Mbits/sec
[ 11]  1.0- 2.0 sec  3.93 MBytes  32.9 Mbits/sec
[ 12]  1.0- 2.0 sec  1.12 MBytes  9.38 Mbits/sec
[  7]  1.0- 2.0 sec  2.30 MBytes  19.3 Mbits/sec
[  6]  2.0- 3.0 sec   874 KBytes  7.16 Mbits/sec
[  4]  2.0- 3.0 sec   905 KBytes  7.41 Mbits/sec
[  5]  2.0- 3.0 sec   837 KBytes  6.86 Mbits/sec
