20211119080758,10.0.0.1,47486,10.0.0.9,5001,3,0.0-1.0,37093376,296747008
20211119080759,10.0.0.1,47486,10.0.0.9,5001,3,1.0-2.0,37617664,300941312
20211119080800,10.0.0.1,47486,10.0.0.9,5001,3,2.0-3.0,37617664,300941312
20211119080801,10.0.0.1,47486,10.0.0.9,5001,3,3.0-4.0,37486592,299892736
20211119080802,10.0.0.1,47486,10.0.0.9,5001,3,4.0-5.0,37486592,299892736
20211119080803,10.0.0.1,47486,10.0.0.9,5001,3,5.0-6.0,37748736,301989888
20211119080804,10.0.0.1,47486,10.0.0.9,5001,3,6.0-7.0,37748736,301989888
20211119080805,10.0.0.1,47486,10.0.0.9,5001,3,7.0-8.0,37748736,301989888
20211119080806,10.0.0.1,47486,10.0.0.9,5001,3,8.0-9.0,37355520,298844160
20211119080807,10.0.0.1,47486,10.0.0.9,5001,3,9.0-10.0,37486592,299892736
20211119080808,10.0.0.1,47486,10.0.0.9,5001,3,10.0-11.0,37748736,301989888
20211119080809,10.0.0.1,47486,10.0.0.9,5001,3,11.0-12.0,37486592,299892736
20211119080810,10.0.0.1,47486,10.0.0.9,5001,3,12.0-13.0,37617664,300941312
20211119080811,10.0.0.1,47486,10.0.0.9,5001,3,13.0-14.0,37224448,297795584
20211119080812,10.0.0.1,47486,10.0.0.9,5001,3,14.0-15.0,37355520,298844160
20211119080813,10.0.0.1,47486,10.0.0.9,5001,3,15.0-16.0,37355520,298844160
20211119080814,10.0.0.1,47486,10.0.0.9,5001,3,16.0-17.0,37617664,300941312
20211119080815,10.0.0.1,47486,10.0.0.9,5001,3,17.0-18.0,36831232,294649856
20211119080816,10.0.0.1,47486,10.0.0.9,5001,3,18.0-19.0,37617664,300941312
20211119080817,10.0.0.1,47486,10.0.0.9,5001,3,19.0-20.0,37617664,300941312
20211119080818,10.0.0.1,47486,10.0.0.9,5001,3,20.0-21.0,37486592,299892736
20211119080819,10.0.0.1,47486,10.0.0.9,5001,3,21.0-22.0,37486592,299892736
20211119080820,10.0.0.1,47486,10.0.0.9,5001,3,22.0-23.0,37617664,300941312
20211119080821,10.0.0.1,47486,10.0.0.9,5001,3,23.0-24.0,37748736,301989888
20211119080822,10.0.0.1,47486,10.0.0.9,5001,3,24.0-25.0,37748736,301989888
20211119080823,10.0.0.1,47486,10.0.0.9,5001,3,25.0-26.0,37617664,300941312
20211119080824,10.0.0.1,47486,10.0.0.9,5001,3,26.0-27.0,37486592,299892736
20211119080825,10.0.0.1,47486,10.0.0.9,5001,3,27.0-28.0,37748736,301989888
20211119080826,10.0.0.1,47486,10.0.0.9,5001,3,28.0-29.0,37748736,301989888
