------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  128 KByte (WARNING: requested 64.0 KByte)
------------------------------------------------------------
[  3] local 10.0.0.10 port 5001 connected with 10.0.0.2 port 59022
[  4] local 10.0.0.10 port 5001 connected with 10.0.0.4 port 55407
[  5] local 10.0.0.10 port 5001 connected with 10.0.0.3 port 33169
[  6] local 10.0.0.10 port 5001 connected with 10.0.0.5 port 43432
[  7] local 10.0.0.10 port 5001 connected with 10.0.0.8 port 44824
[  8] local 10.0.0.10 port 5001 connected with 10.0.0.1 port 52288
[  9] local 10.0.0.10 port 5001 connected with 10.0.0.9 port 40087
[ 10] local 10.0.0.10 port 5001 connected with 10.0.0.6 port 47222
[ 11] local 10.0.0.10 port 5001 connected with 10.0.0.7 port 36054
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  6]  7.0- 8.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[  7]  7.0- 8.0 sec   119 KBytes   976 Kbits/sec   0.876 ms    0/   83 (0%)
[  8]  7.0- 8.0 sec   128 KBytes  1.05 Mbits/sec   0.062 ms    0/   89 (0%)
[  9]  7.0- 8.0 sec   119 KBytes   976 Kbits/sec   0.876 ms    0/   83 (0%)
[ 10]  7.0- 8.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[ 11]  7.0- 8.0 sec   119 KBytes   976 Kbits/sec   0.888 ms    0/   83 (0%)
[  4]  8.0- 9.0 sec   118 KBytes   964 Kbits/sec   0.900 ms    0/   82 (0%)
[  3]  8.0- 9.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  5]  8.0- 9.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[  7]  8.0- 9.0 sec   118 KBytes   964 Kbits/sec   0.890 ms    0/   82 (0%)
[  6]  8.0- 9.0 sec   119 KBytes   976 Kbits/sec   0.887 ms    0/   83 (0%)
[  8]  8.0- 9.0 sec   128 KBytes  1.05 Mbits/sec   0.032 ms    0/   89 (0%)
[  9]  8.0- 9.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[ 10]  8.0- 9.0 sec   118 KBytes   964 Kbits/sec   0.881 ms    0/   82 (0%)
[ 11]  8.0- 9.0 sec   118 KBytes   964 Kbits/sec   0.880 ms    0/   82 (0%)
[  3]  9.0-10.0 sec   118 KBytes   964 Kbits/sec   0.883 ms    0/   82 (0%)
[  4]  9.0-10.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[  6]  9.0-10.0 sec   118 KBytes   964 Kbits/sec   0.882 ms    0/   82 (0%)
[  7]  9.0-10.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[  8]  9.0-10.0 sec   128 KBytes  1.05 Mbits/sec   0.032 ms    0/   89 (0%)
[  9]  9.0-10.0 sec   118 KBytes   964 Kbits/sec   0.881 ms    0/   82 (0%)
[  5]  9.0-10.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[ 10]  9.0-10.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[ 11]  9.0-10.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[  3] 10.0-11.0 sec   119 KBytes   976 Kbits/sec   0.886 ms    0/   83 (0%)
[  4] 10.0-11.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[  5] 10.0-11.0 sec   118 KBytes   964 Kbits/sec   0.879 ms    0/   82 (0%)
[  6] 10.0-11.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[  7] 10.0-11.0 sec   119 KBytes   976 Kbits/sec   0.885 ms    0/   83 (0%)
[  8] 10.0-11.0 sec   129 KBytes  1.06 Mbits/sec   0.041 ms    0/   90 (0%)
[  9] 10.0-11.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[ 10] 10.0-11.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[ 11] 10.0-11.0 sec   119 KBytes   976 Kbits/sec   0.875 ms    0/   83 (0%)
[  4] 11.0-12.0 sec   118 KBytes   964 Kbits/sec   0.881 ms    0/   82 (0%)
[  3] 11.0-12.0 sec   119 KBytes   976 Kbits/sec   0.886 ms    0/   83 (0%)
[  5] 11.0-12.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[  6] 11.0-12.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[  7] 11.0-12.0 sec   118 KBytes   964 Kbits/sec   0.880 ms    0/   82 (0%)
[ 10] 11.0-12.0 sec   118 KBytes   964 Kbits/sec   0.879 ms    0/   82 (0%)
[  8] 11.0-12.0 sec   128 KBytes  1.05 Mbits/sec   0.038 ms    0/   89 (0%)
[  9] 11.0-12.0 sec   119 KBytes   976 Kbits/sec   0.888 ms    0/   83 (0%)
[ 11] 11.0-12.0 sec   118 KBytes   964 Kbits/sec   0.886 ms    0/   82 (0%)
[  3] 12.0-13.0 sec   118 KBytes   964 Kbits/sec   0.884 ms    0/   82 (0%)
[  4] 12.0-13.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[  6] 12.0-13.0 sec   118 KBytes   964 Kbits/sec   0.884 ms    0/   82 (0%)
[  5] 12.0-13.0 sec   119 KBytes   976 Kbits/sec   0.881 ms    0/   83 (0%)
[  7] 12.0-13.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[  8] 12.0-13.0 sec   128 KBytes  1.05 Mbits/sec   0.035 ms    0/   89 (0%)
[  9] 12.0-13.0 sec   118 KBytes   964 Kbits/sec   0.882 ms    0/   82 (0%)
[ 10] 12.0-13.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[ 11] 12.0-13.0 sec   119 KBytes   976 Kbits/sec   0.876 ms    0/   83 (0%)
[  3] 13.0-14.0 sec   119 KBytes   976 Kbits/sec   0.900 ms    0/   83 (0%)
[  4] 13.0-14.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[  5] 13.0-14.0 sec   118 KBytes   964 Kbits/sec   0.887 ms    0/   82 (0%)
[  6] 13.0-14.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  7] 13.0-14.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[  8] 13.0-14.0 sec   128 KBytes  1.05 Mbits/sec   0.034 ms    0/   89 (0%)
[  9] 13.0-14.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[ 10] 13.0-14.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[ 11] 13.0-14.0 sec   119 KBytes   976 Kbits/sec   0.881 ms    0/   83 (0%)
[  4] 14.0-15.0 sec   118 KBytes   964 Kbits/sec   0.877 ms    0/   82 (0%)
[  3] 14.0-15.0 sec   119 KBytes   976 Kbits/sec   0.889 ms    0/   83 (0%)
[  5] 14.0-15.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  7] 14.0-15.0 sec   118 KBytes   964 Kbits/sec   0.874 ms    0/   82 (0%)
[  6] 14.0-15.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  8] 14.0-15.0 sec   128 KBytes  1.05 Mbits/sec   0.034 ms    0/   89 (0%)
[  9] 14.0-15.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[ 10] 14.0-15.0 sec   118 KBytes   964 Kbits/sec   0.879 ms    0/   82 (0%)
[ 11] 14.0-15.0 sec   118 KBytes   964 Kbits/sec   0.882 ms    0/   82 (0%)
[  3] 15.0-16.0 sec   118 KBytes   964 Kbits/sec   0.880 ms    0/   82 (0%)
[  4] 15.0-16.0 sec   119 KBytes   976 Kbits/sec   0.929 ms    0/   83 (0%)
[  6] 15.0-16.0 sec   118 KBytes   964 Kbits/sec   0.878 ms    0/   82 (0%)
[  7] 15.0-16.0 sec   119 KBytes   976 Kbits/sec   0.928 ms    0/   83 (0%)
[  8] 15.0-16.0 sec   128 KBytes  1.05 Mbits/sec   0.044 ms    0/   89 (0%)
[  9] 15.0-16.0 sec   118 KBytes   964 Kbits/sec   0.920 ms    0/   82 (0%)
[  5] 15.0-16.0 sec   119 KBytes   976 Kbits/sec   0.886 ms    0/   83 (0%)
[ 10] 15.0-16.0 sec   119 KBytes   976 Kbits/sec   0.885 ms    0/   83 (0%)
[ 11] 15.0-16.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[  3] 16.0-17.0 sec   119 KBytes   976 Kbits/sec   0.872 ms    0/   83 (0%)
[  4] 16.0-17.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[  5] 16.0-17.0 sec   118 KBytes   964 Kbits/sec   0.881 ms    0/   82 (0%)
[  6] 16.0-17.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[  7] 16.0-17.0 sec   119 KBytes   976 Kbits/sec   1.005 ms    0/   83 (0%)
[  8] 16.0-17.0 sec   129 KBytes  1.06 Mbits/sec   0.026 ms    0/   90 (0%)
[  9] 16.0-17.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[ 10] 16.0-17.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[ 11] 16.0-17.0 sec   119 KBytes   976 Kbits/sec   0.882 ms    0/   83 (0%)
[  3] 17.0-18.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  4] 17.0-18.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[  5] 17.0-18.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  6] 17.0-18.0 sec   119 KBytes   976 Kbits/sec   0.872 ms    0/   83 (0%)
[  7] 17.0-18.0 sec   118 KBytes   964 Kbits/sec   0.880 ms    0/   82 (0%)
[ 10] 17.0-18.0 sec   118 KBytes   964 Kbits/sec   0.878 ms    0/   82 (0%)
[ 11] 17.0-18.0 sec   118 KBytes   964 Kbits/sec   0.883 ms    0/   82 (0%)
[  8] 17.0-18.0 sec   128 KBytes  1.05 Mbits/sec   0.037 ms    0/   89 (0%)
[  9] 17.0-18.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[  3] 18.0-19.0 sec   118 KBytes   964 Kbits/sec   0.883 ms    0/   82 (0%)
[  4] 18.0-19.0 sec   118 KBytes   964 Kbits/sec   0.884 ms    0/   82 (0%)
[  6] 18.0-19.0 sec   118 KBytes   964 Kbits/sec   0.882 ms    0/   82 (0%)
[  5] 18.0-19.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[  7] 18.0-19.0 sec   119 KBytes   976 Kbits/sec   0.882 ms    0/   83 (0%)
[  8] 18.0-19.0 sec   128 KBytes  1.05 Mbits/sec   0.041 ms    0/   89 (0%)
[  9] 18.0-19.0 sec   118 KBytes   964 Kbits/sec   0.880 ms    0/   82 (0%)
[ 10] 18.0-19.0 sec   119 KBytes   976 Kbits/sec   0.885 ms    0/   83 (0%)
[ 11] 18.0-19.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  3] 19.0-20.0 sec   119 KBytes   976 Kbits/sec   0.881 ms    0/   83 (0%)
[  4] 19.0-20.0 sec   119 KBytes   976 Kbits/sec   0.875 ms    0/   83 (0%)
[  5] 19.0-20.0 sec   118 KBytes   964 Kbits/sec   0.881 ms    0/   82 (0%)
[  6] 19.0-20.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[  7] 19.0-20.0 sec   119 KBytes   976 Kbits/sec   0.885 ms    0/   83 (0%)
[  8] 19.0-20.0 sec   128 KBytes  1.05 Mbits/sec   0.033 ms    0/   89 (0%)
[  9] 19.0-20.0 sec   119 KBytes   976 Kbits/sec   0.875 ms    0/   83 (0%)
[ 10] 19.0-20.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[ 11] 19.0-20.0 sec   119 KBytes   976 Kbits/sec   0.881 ms    0/   83 (0%)
[  3] 20.0-21.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  4] 20.0-21.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  5] 20.0-21.0 sec   119 KBytes   976 Kbits/sec   0.879 ms    0/   83 (0%)
[  7] 20.0-21.0 sec   118 KBytes   964 Kbits/sec   0.918 ms    0/   82 (0%)
[  8] 20.0-21.0 sec   128 KBytes  1.05 Mbits/sec   0.082 ms    0/   89 (0%)
[ 10] 20.0-21.0 sec   118 KBytes   964 Kbits/sec   0.875 ms    0/   82 (0%)
[  6] 20.0-21.0 sec   119 KBytes   976 Kbits/sec   0.881 ms    0/   83 (0%)
[  9] 20.0-21.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[ 11] 20.0-21.0 sec   118 KBytes   964 Kbits/sec   0.884 ms    0/   82 (0%)
[  4] 21.0-22.0 sec   118 KBytes   964 Kbits/sec   0.876 ms    0/   82 (0%)
[  3] 21.0-22.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[  5] 21.0-22.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[  6] 21.0-22.0 sec   118 KBytes   964 Kbits/sec   0.883 ms    0/   82 (0%)
[  7] 21.0-22.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[  8] 21.0-22.0 sec   128 KBytes  1.05 Mbits/sec   0.037 ms    0/   89 (0%)
[  9] 21.0-22.0 sec   118 KBytes   964 Kbits/sec   0.884 ms    0/   82 (0%)
[ 10] 21.0-22.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[ 11] 21.0-22.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[  3] 22.0-23.0 sec   118 KBytes   964 Kbits/sec   0.876 ms    0/   82 (0%)
[  4] 22.0-23.0 sec   119 KBytes   976 Kbits/sec   0.889 ms    0/   83 (0%)
[  5] 22.0-23.0 sec   118 KBytes   964 Kbits/sec   0.883 ms    0/   82 (0%)
[  6] 22.0-23.0 sec   119 KBytes   976 Kbits/sec   0.882 ms    0/   83 (0%)
[  7] 22.0-23.0 sec   119 KBytes   976 Kbits/sec   0.883 ms    0/   83 (0%)
[  9] 22.0-23.0 sec   119 KBytes   976 Kbits/sec   0.875 ms    0/   83 (0%)
[  8] 22.0-23.0 sec   129 KBytes  1.06 Mbits/sec   0.041 ms    0/   90 (0%)
[ 10] 22.0-23.0 sec   119 KBytes   976 Kbits/sec   0.889 ms    0/   83 (0%)
[ 11] 22.0-23.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[  3] 23.0-24.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[  5] 23.0-24.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[  7] 23.0-24.0 sec   118 KBytes   964 Kbits/sec   0.883 ms    0/   82 (0%)
[  4] 23.0-24.0 sec   119 KBytes   976 Kbits/sec   0.882 ms    0/   83 (0%)
[  6] 23.0-24.0 sec   119 KBytes   976 Kbits/sec   0.878 ms    0/   83 (0%)
[  8] 23.0-24.0 sec   128 KBytes  1.05 Mbits/sec   0.035 ms    0/   89 (0%)
[  9] 23.0-24.0 sec   119 KBytes   976 Kbits/sec   0.875 ms    0/   83 (0%)
[ 10] 23.0-24.0 sec   118 KBytes   964 Kbits/sec   0.881 ms    0/   82 (0%)
[ 11] 23.0-24.0 sec   118 KBytes   964 Kbits/sec   0.892 ms    0/   82 (0%)
[  3] 24.0-25.0 sec   119 KBytes   976 Kbits/sec   0.880 ms    0/   83 (0%)
[  4] 24.0-25.0 sec   118 KBytes   964 Kbits/sec   0.878 ms    0/   82 (0%)
[  5] 24.0-25.0 sec   119 KBytes   976 Kbits/sec   0.881 ms    0/   83 (0%)
[  6] 24.0-25.0 sec   119 KBytes   976 Kbits/sec   0.881 ms    0/   83 (0%)
[  7] 24.0-25.0 sec   119 KBytes   976 Kbits/sec   0.884 ms    0/   83 (0%)
[  8] 24.0-25.0 sec   128 KBytes  1.05 Mbits/sec   0.034 ms    0/   89 (0%)
[  9] 24.0-25.0 sec   118 KBytes   964 Kbits/sec   0.885 ms    0/   82 (0%)
[ 10] 24.0-25.0 sec   119 KBytes   976 Kbits/sec   0.877 ms    0/   83 (0%)
[ 11] 24.0-25.0 sec   119 KBytes   976 Kbits/sec   0.886 ms    0/   83 (0%)
[  3] 25.0-26.0 sec   118 KBytes   964 Kbits/sec   0.875 ms    0/   82 (0%)
[  4] 25.0-26.0 sec   119 KBytes   976 Kbits/sec   0.882 ms    0/   83 (0%)
[  5] 25.0-26.0 sec   118 KBytes   964 Kbits/sec   0.876 ms    0/   82 (0%)
