20211120154629,10.0.0.9,49881,10.0.0.10,5001,3,0.0-1.0,1310720,10485760
20211120154630,10.0.0.9,49881,10.0.0.10,5001,3,1.0-2.0,1179648,9437184
20211120154631,10.0.0.9,49881,10.0.0.10,5001,3,2.0-3.0,1310720,10485760
20211120154632,10.0.0.9,49881,10.0.0.10,5001,3,3.0-4.0,1179648,9437184
20211120154633,10.0.0.9,49881,10.0.0.10,5001,3,4.0-5.0,1179648,9437184
20211120154634,10.0.0.9,49881,10.0.0.10,5001,3,5.0-6.0,1179648,9437184
20211120154635,10.0.0.9,49881,10.0.0.10,5001,3,6.0-7.0,1179648,9437184
20211120154636,10.0.0.9,49881,10.0.0.10,5001,3,7.0-8.0,1179648,9437184
20211120154637,10.0.0.9,49881,10.0.0.10,5001,3,8.0-9.0,1179648,9437184
20211120154638,10.0.0.9,49881,10.0.0.10,5001,3,9.0-10.0,1179648,9437184
20211120154639,10.0.0.9,49881,10.0.0.10,5001,3,10.0-11.0,1179648,9437184
20211120154640,10.0.0.9,49881,10.0.0.10,5001,3,11.0-12.0,1179648,9437184
20211120154641,10.0.0.9,49881,10.0.0.10,5001,3,12.0-13.0,1310720,10485760
20211120154642,10.0.0.9,49881,10.0.0.10,5001,3,13.0-14.0,1179648,9437184
20211120154643,10.0.0.9,49881,10.0.0.10,5001,3,14.0-15.0,1179648,9437184
20211120154644,10.0.0.9,49881,10.0.0.10,5001,3,15.0-16.0,1179648,9437184
20211120154645,10.0.0.9,49881,10.0.0.10,5001,3,16.0-17.0,1179648,9437184
20211120154646,10.0.0.9,49881,10.0.0.10,5001,3,17.0-18.0,1179648,9437184
20211120154647,10.0.0.9,49881,10.0.0.10,5001,3,18.0-19.0,1179648,9437184
20211120154648,10.0.0.9,49881,10.0.0.10,5001,3,19.0-20.0,1310720,10485760
20211120154649,10.0.0.9,49881,10.0.0.10,5001,3,20.0-21.0,1179648,9437184
20211120154650,10.0.0.9,49881,10.0.0.10,5001,3,21.0-22.0,1179648,9437184
20211120154651,10.0.0.9,49881,10.0.0.10,5001,3,22.0-23.0,1179648,9437184
20211120154652,10.0.0.9,49881,10.0.0.10,5001,3,23.0-24.0,1179648,9437184
20211120154653,10.0.0.9,49881,10.0.0.10,5001,3,24.0-25.0,1179648,9437184
20211120154654,10.0.0.9,49881,10.0.0.10,5001,3,25.0-26.0,1179648,9437184
20211120154655,10.0.0.9,49881,10.0.0.10,5001,3,26.0-27.0,1179648,9437184
20211120154656,10.0.0.9,49881,10.0.0.10,5001,3,27.0-28.0,1310720,10485760
20211120154657,10.0.0.9,49881,10.0.0.10,5001,3,28.0-29.0,1179648,9437184
20211120154658,10.0.0.9,49881,10.0.0.10,5001,3,29.0-30.0,1179648,9437184
20211120154659,10.0.0.9,49881,10.0.0.10,5001,3,30.0-31.0,1179648,9437184
20211120154700,10.0.0.9,49881,10.0.0.10,5001,3,31.0-32.0,1179648,9437184
20211120154701,10.0.0.9,49881,10.0.0.10,5001,3,32.0-33.0,1179648,9437184
20211120154702,10.0.0.9,49881,10.0.0.10,5001,3,33.0-34.0,1179648,9437184
20211120154703,10.0.0.9,49881,10.0.0.10,5001,3,34.0-35.0,1179648,9437184
20211120154704,10.0.0.9,49881,10.0.0.10,5001,3,35.0-36.0,1310720,10485760
20211120154705,10.0.0.9,49881,10.0.0.10,5001,3,36.0-37.0,1179648,9437184
20211120154706,10.0.0.9,49881,10.0.0.10,5001,3,37.0-38.0,1179648,9437184
20211120154707,10.0.0.9,49881,10.0.0.10,5001,3,38.0-39.0,1179648,9437184
20211120154708,10.0.0.9,49881,10.0.0.10,5001,3,39.0-40.0,1179648,9437184
20211120154709,10.0.0.9,49881,10.0.0.10,5001,3,40.0-41.0,1179648,9437184
20211120154710,10.0.0.9,49881,10.0.0.10,5001,3,41.0-42.0,1179648,9437184
20211120154711,10.0.0.9,49881,10.0.0.10,5001,3,42.0-43.0,1179648,9437184
20211120154712,10.0.0.9,49881,10.0.0.10,5001,3,43.0-44.0,1179648,9437184
20211120154713,10.0.0.9,49881,10.0.0.10,5001,3,44.0-45.0,1310720,10485760
20211120154714,10.0.0.9,49881,10.0.0.10,5001,3,45.0-46.0,1179648,9437184
20211120154715,10.0.0.9,49881,10.0.0.10,5001,3,46.0-47.0,1179648,9437184
20211120154716,10.0.0.9,49881,10.0.0.10,5001,3,47.0-48.0,1179648,9437184
20211120154717,10.0.0.9,49881,10.0.0.10,5001,3,48.0-49.0,1179648,9437184
20211120154718,10.0.0.9,49881,10.0.0.10,5001,3,49.0-50.0,1179648,9437184
20211120154719,10.0.0.9,49881,10.0.0.10,5001,3,50.0-51.0,1179648,9437184
20211120154720,10.0.0.9,49881,10.0.0.10,5001,3,51.0-52.0,1179648,9437184
20211120154721,10.0.0.9,49881,10.0.0.10,5001,3,52.0-53.0,1310720,10485760
20211120154722,10.0.0.9,49881,10.0.0.10,5001,3,53.0-54.0,1179648,9437184
20211120154723,10.0.0.9,49881,10.0.0.10,5001,3,54.0-55.0,1179648,9437184
20211120154724,10.0.0.9,49881,10.0.0.10,5001,3,55.0-56.0,1179648,9437184
20211120154725,10.0.0.9,49881,10.0.0.10,5001,3,56.0-57.0,1179648,9437184
20211120154726,10.0.0.9,49881,10.0.0.10,5001,3,57.0-58.0,1179648,9437184
20211120154727,10.0.0.9,49881,10.0.0.10,5001,3,58.0-59.0,1179648,9437184
20211120154728,10.0.0.9,49881,10.0.0.10,5001,3,59.0-60.0,1310720,10485760
