------------------------------------------------------------
Server listening on TCP port 5001
TCP window size:  128 KByte (WARNING: requested 64.0 KByte)
[  4]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[  5]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[  6]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[  7]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[  8]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[  9]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[ 11]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[ 10]  6.0- 7.0 sec   583 KBytes  4.77 Mbits/sec
[ 12]  6.0- 7.0 sec  33.5 MBytes   281 Mbits/sec
[  4]  7.0- 8.0 sec   585 KBytes  4.80 Mbits/sec
[  5]  7.0- 8.0 sec   585 KBytes  4.80 Mbits/sec
[  6]  7.0- 8.0 sec   585 KBytes  4.80 Mbits/sec
[  7]  7.0- 8.0 sec   583 KBytes  4.77 Mbits/sec
[  8]  7.0- 8.0 sec   585 KBytes  4.80 Mbits/sec
[  9]  7.0- 8.0 sec   585 KBytes  4.80 Mbits/sec
[ 11]  7.0- 8.0 sec   585 KBytes  4.80 Mbits/sec
[ 10]  7.0- 8.0 sec   585 KBytes  4.80 Mbits/sec
[ 12]  7.0- 8.0 sec  33.8 MBytes   283 Mbits/sec
[  4]  8.0- 9.0 sec   583 KBytes  4.77 Mbits/sec
[  5]  8.0- 9.0 sec   583 KBytes  4.77 Mbits/sec
[  6]  8.0- 9.0 sec   583 KBytes  4.77 Mbits/sec
[  7]  8.0- 9.0 sec   585 KBytes  4.80 Mbits/sec
[  8]  8.0- 9.0 sec   583 KBytes  4.77 Mbits/sec
[  9]  8.0- 9.0 sec   583 KBytes  4.77 Mbits/sec
[ 11]  8.0- 9.0 sec   583 KBytes  4.77 Mbits/sec
[ 10]  8.0- 9.0 sec   583 KBytes  4.77 Mbits/sec
[ 12]  8.0- 9.0 sec  33.9 MBytes   284 Mbits/sec
[  4]  9.0-10.0 sec   583 KBytes  4.77 Mbits/sec
[  5]  9.0-10.0 sec   583 KBytes  4.77 Mbits/sec
[  7]  9.0-10.0 sec   583 KBytes  4.77 Mbits/sec
[  6]  9.0-10.0 sec   585 KBytes  4.80 Mbits/sec
[  8]  9.0-10.0 sec   583 KBytes  4.77 Mbits/sec
[  9]  9.0-10.0 sec   583 KBytes  4.77 Mbits/sec
[ 11]  9.0-10.0 sec   583 KBytes  4.77 Mbits/sec
[ 10]  9.0-10.0 sec   583 KBytes  4.77 Mbits/sec
[ 12]  9.0-10.0 sec  33.8 MBytes   284 Mbits/sec
[ 12]  0.0-10.0 sec   338 MBytes   283 Mbits/sec
