0.000002, 1460
0.130125, 2920
0.130145, 4380
0.146430, 5840
0.146445, 7300
0.166762, 8760
0.166779, 10220
0.184148, 11680
0.184163, 13140
0.203323, 14600
0.203340, 16060
0.219652, 17520
0.219667, 18980
0.239931, 20440
0.239947, 21900
0.256278, 23360
0.256308, 24820
0.276488, 26280
0.276504, 27740
0.292883, 29200
0.292899, 30660
0.308991, 32120
0.309005, 33580
0.329303, 35040
0.329317, 36500
0.345499, 37960
0.345514, 39420
0.365771, 40880
0.365785, 42340
0.382310, 43800
0.382324, 45260
0.402257, 46720
0.402271, 48180
0.418562, 49640
0.418576, 51100
0.438960, 52560
0.438976, 54020
0.455183, 55480
0.455195, 56940
0.475555, 58400
0.475566, 59860
0.491872, 61320
0.491887, 62780
0.528535, 64240
0.528592, 65700
0.528609, 67160
0.528625, 68620
0.548631, 70080
0.548645, 71540
0.564920, 73000
0.564934, 74460
0.585339, 75920
0.585355, 77380
0.601649, 78840
0.601664, 80300
0.621988, 81760
0.622005, 83220
0.638217, 84680
0.638230, 86140
0.659335, 87600
0.659353, 89060
0.675071, 90520
0.675087, 91980
0.695227, 93440
0.695243, 94900
0.711519, 96360
0.711535, 97820
0.731784, 99280
0.731800, 100740
0.748170, 102200
0.748188, 103660
0.748532, 105120
0.748545, 106580
0.764717, 108040
0.764733, 109500
0.786713, 110960
0.786728, 112420
0.801231, 113880
0.801247, 115340
0.817705, 116800
0.817720, 118260
0.837835, 119720
0.837850, 121180
0.853965, 122640
0.853980, 124100
0.874298, 125560
0.874316, 127020
0.891042, 128480
0.891056, 129940
0.910989, 131400
0.911006, 132860
0.927165, 134320
0.927180, 135780
0.947372, 137240
0.947389, 138700
0.963501, 140160
0.963517, 141620
0.983878, 143080
0.983901, 144540
1.000146, 146000
1.000164, 147460
1.020637, 148920
1.020657, 150380
1.036839, 151840
1.036856, 153300
1.057229, 154760
1.057248, 156220
1.073703, 157680
1.073719, 159140
1.093634, 160600
1.093652, 162060
1.109874, 163520
1.109891, 164980
1.130249, 166440
1.130265, 167900
1.146509, 169360
1.146529, 170820
1.166886, 172280
1.166904, 173740
1.183198, 175200
1.183215, 176660
1.203562, 178120
1.203579, 179580
1.219802, 181040
1.219817, 182500
1.240004, 183960
1.240020, 185420
1.253458, 186880
1.253475, 188340
1.268639, 189800
1.268656, 191260
1.289034, 192720
1.289050, 194180
1.305242, 195640
1.305257, 197100
1.325614, 198560
1.325630, 200020
1.342031, 201480
1.342048, 202940
1.362215, 204400
1.362230, 205860
1.378467, 207320
1.378482, 208780
1.399298, 210240
1.399314, 211700
1.416010, 213160
1.416025, 214620
1.435466, 216080
1.435482, 217540
1.453239, 219000
1.453256, 220460
1.473338, 221920
1.473354, 223380
1.489505, 224840
1.489521, 226300
1.508628, 227760
1.508646, 229220
1.525098, 230680
1.525117, 232140
1.541246, 233600
1.541263, 235060
1.561605, 236520
1.561616, 237980
1.577884, 239440
1.577900, 240900
1.598252, 242360
1.598269, 243820
1.614551, 245280
1.614563, 246740
1.634883, 248200
1.634900, 249660
1.651029, 251120
1.651045, 252580
1.671336, 254040
1.671348, 255500
1.687677, 256960
1.687691, 258420
1.708038, 259880
1.708056, 261340
1.732480, 262800
1.732497, 264260
1.738570, 265720
1.738586, 267180
1.748816, 268640
1.748829, 270100
1.764305, 271560
1.764324, 273020
1.780459, 274480
1.780477, 275940
1.796591, 277400
1.796609, 278860
1.826089, 280320
1.826108, 281780
1.842381, 283240
1.842399, 284700
1.850006, 286160
1.850021, 287620
1.866207, 289080
1.866222, 290540
1.882304, 292000
1.882320, 293460
1.898510, 294920
1.898528, 296380
1.914617, 297840
1.914635, 299300
1.930766, 300760
1.930783, 302220
1.946908, 303680
1.946924, 305140
1.963073, 306600
1.963088, 308060
1.979221, 309520
1.979236, 310980
1.995373, 312440
1.995390, 313900
2.011505, 315360
2.011524, 316820
2.027661, 318280
2.027692, 319740
2.043791, 321200
2.043806, 322660
2.059949, 324120
2.059966, 325580
2.076093, 327040
2.076112, 328500
2.092237, 329960
2.092253, 331420
2.108388, 332880
2.108409, 334340
2.124563, 335800
2.124577, 337260
2.140689, 338720
2.140707, 340180
2.156843, 341640
2.156860, 343100
2.173038, 344560
2.173056, 346020
2.189140, 347480
2.189158, 348940
2.205316, 350400
2.205334, 351860
2.224499, 353320
2.224515, 354780
2.237610, 356240
2.237627, 357700
2.253789, 359160
2.253817, 360620
2.269895, 362080
2.269911, 363540
2.286120, 365000
2.286135, 366460
2.302203, 367920
2.302220, 369380
2.318351, 370840
2.318370, 372300
2.334524, 373760
2.334541, 375220
2.350660, 376680
2.350689, 378140
2.366764, 379600
2.366782, 381060
2.382954, 382520
2.382974, 383980
2.399086, 385440
2.399104, 386900
2.415261, 388360
2.415279, 389820
2.431394, 391280
2.431413, 392740
2.447552, 394200
2.447570, 395660
2.463701, 397120
2.463720, 398580
2.479870, 400040
2.479888, 401500
2.495989, 402960
2.496008, 404420
2.512580, 405880
2.512622, 407340
2.533620, 408800
2.533638, 410260
2.544433, 411720
2.544449, 413180
2.560596, 414640
2.560613, 416100
2.576768, 417560
2.576784, 419020
2.592916, 420480
2.592931, 421940
2.609024, 423400
2.609038, 424860
2.625184, 426320
2.625203, 427780
2.641357, 429240
2.641374, 430700
2.657480, 432160
2.657498, 433620
2.673628, 435080
2.673650, 436540
2.689819, 438000
2.689836, 439460
2.705971, 440920
2.705988, 442380
2.722088, 443840
2.722106, 445300
2.738223, 446760
2.738240, 448220
2.754384, 449680
2.754400, 451140
2.770570, 452600
2.770586, 454060
2.786709, 455520
2.786726, 456980
2.802904, 458440
2.802919, 459900
2.818971, 461360
2.827072, 462820
2.827090, 464280
2.843243, 465740
2.843260, 467200
2.859436, 468660
2.859463, 470120
2.875496, 471580
2.875513, 473040
2.891646, 474500
2.891663, 475960
2.907792, 477420
2.907807, 478880
2.923935, 480340
2.923949, 481800
2.940089, 483260
2.940134, 484720
2.956271, 486180
2.956291, 487640
2.972406, 489100
2.972425, 490560
2.988543, 492020
2.988559, 493480
3.004696, 494940
3.004712, 496400
3.020843, 497860
3.020861, 499320
3.037036, 500780
3.037053, 502240
3.053145, 503700
3.053162, 505160
3.069279, 506620
3.069296, 508080
3.085456, 509540
3.085472, 511000
3.101574, 512460
3.101590, 513920
3.117720, 515380
3.117736, 516840
3.133893, 518300
3.133907, 519760
3.150020, 521220
3.150035, 522680
3.166167, 524140
3.166184, 525600
3.182320, 527060
3.190394, 528520
3.190414, 529980
3.206563, 531440
3.206576, 532900
3.222694, 534360
3.222711, 535820
3.238847, 537280
3.238864, 538740
3.254988, 540200
3.255004, 541660
3.271144, 543120
3.271161, 544580
3.287311, 546040
3.287329, 547500
3.303468, 548960
3.303485, 550420
3.319599, 551880
3.319614, 553340
3.335757, 554800
3.335771, 556260
3.351897, 557720
3.351915, 559180
3.368039, 560640
3.368056, 562100
3.395771, 563560
3.395789, 565020
3.403409, 566480
3.403427, 567940
3.419586, 569400
3.419604, 570860
3.435742, 572320
3.435758, 573780
3.451875, 575240
3.451890, 576700
3.468052, 578160
3.468069, 579620
3.484168, 581080
3.484186, 582540
3.500295, 584000
3.500311, 585460
3.516452, 586920
3.516470, 588380
3.532641, 589840
3.532659, 591300
3.548760, 592760
3.556826, 594220
3.556843, 595680
3.573026, 597140
3.573044, 598600
3.589154, 600060
3.589169, 601520
3.605272, 602980
3.605288, 604440
3.621439, 605900
3.621456, 607360
3.637571, 608820
3.637587, 610280
3.653731, 611740
3.653743, 613200
3.669866, 614660
3.669883, 616120
3.696545, 617580
3.696560, 619040
3.702168, 620500
3.702181, 621960
3.718324, 623420
3.718341, 624880
3.734466, 626340
3.734483, 627800
3.750648, 629260
3.750665, 630720
3.766773, 632180
3.766788, 633640
3.782911, 635100
3.782928, 636560
3.799054, 638020
3.799071, 639480
3.815226, 640940
3.815242, 642400
3.831361, 643860
3.831376, 645320
3.847500, 646780
3.847516, 648240
3.863644, 649700
3.863659, 651160
3.879798, 652620
3.879813, 654080
3.895980, 655540
3.895998, 657000
3.912106, 658460
3.928519, 659920
3.928537, 661380
3.936345, 662840
3.936361, 664300
3.952505, 665760
3.952521, 667220
3.968614, 668680
3.968629, 670140
3.985381, 671600
3.985398, 673060
4.000923, 674520
4.000943, 675980
4.017074, 677440
4.017091, 678900
4.033214, 680360
4.033231, 681820
4.049390, 683280
4.049407, 684740
4.065540, 686200
4.065555, 687660
4.081672, 689120
4.081690, 690580
4.097807, 692040
4.097827, 693500
4.113994, 694960
4.114013, 696420
4.130146, 697880
4.130164, 699340
4.146299, 700800
4.146315, 702260
4.162419, 703720
4.162435, 705180
4.178604, 706640
4.178618, 708100
4.194758, 709560
4.194774, 711020
4.210928, 712480
4.210947, 713940
4.233383, 715400
4.233401, 716860
4.243192, 718320
4.243205, 719780
4.259321, 721240
4.259338, 722700
4.275490, 724160
4.283537, 725620
4.283552, 727080
4.299709, 728540
4.299725, 730000
4.315861, 731460
4.315877, 732920
4.332010, 734380
4.332027, 735840
4.348149, 737300
4.348166, 738760
4.364333, 740220
4.364350, 741680
4.380463, 743140
4.380477, 744600
4.396592, 746060
4.396607, 747520
4.412742, 748980
4.412759, 750440
4.428887, 751900
4.428901, 753360
4.445085, 754820
4.445103, 756280
4.461193, 757740
4.461209, 759200
4.489495, 760660
4.489511, 762120
4.493503, 763580
4.493519, 765040
4.518067, 766500
4.518084, 767960
4.525783, 769420
4.525801, 770880
4.541946, 772340
4.541959, 773800
4.558076, 775260
4.558094, 776720
4.574295, 778180
4.574312, 779640
4.590413, 781100
4.590431, 782560
4.606557, 784020
4.606573, 785480
4.622690, 786940
4.622709, 788400
4.638917, 789860
4.646908, 791320
4.646924, 792780
4.663069, 794240
4.663085, 795700
4.679202, 797160
4.679220, 798620
4.695366, 800080
4.695381, 801540
4.711506, 803000
4.711523, 804460
4.727648, 805920
4.727663, 807380
4.757924, 808840
4.757941, 810300
4.770327, 811760
4.770340, 813220
4.777875, 814680
4.777892, 816140
4.794103, 817600
4.794121, 819060
4.810171, 820520
4.810189, 821980
4.826319, 823440
4.826337, 824900
4.842464, 826360
4.842479, 827820
4.858598, 829280
4.858615, 830740
4.874759, 832200
4.874776, 833660
4.890932, 835120
4.890950, 836580
4.907067, 838040
4.907085, 839500
4.923184, 840960
4.923201, 842420
4.948655, 843880
4.948672, 845340
4.956282, 846800
4.956298, 848260
4.972426, 849720
4.972444, 851180
4.988579, 852640
4.988597, 854100
5.004756, 855560
5.012823, 857020
5.012839, 858480
5.028967, 859940
5.028982, 861400
5.045124, 862860
5.045142, 864320
5.061309, 865780
5.061326, 867240
5.077458, 868700
5.077472, 870160
5.093548, 871620
5.093564, 873080
5.109698, 874540
5.109716, 876000
5.125854, 877460
5.125871, 878920
5.142039, 880380
5.142056, 881840
5.158162, 883300
5.158180, 884760
5.174298, 886220
5.174315, 887680
5.190501, 889140
5.190518, 890600
5.206626, 892060
5.206641, 893520
5.222748, 894980
5.222764, 896440
5.238937, 897900
5.238955, 899360
5.255043, 900820
5.255060, 902280
5.271183, 903740
5.271199, 905200
5.287343, 906660
5.287361, 908120
5.303480, 909580
5.303497, 911040
5.319633, 912500
5.319649, 913960
5.335770, 915420
5.335783, 916880
5.351931, 918340
5.351949, 919800
5.368100, 921260
5.376166, 922720
5.376180, 924180
5.392347, 925640
5.392364, 927100
5.408452, 928560
5.408471, 930020
5.424615, 931480
5.424632, 932940
5.440760, 934400
5.440776, 935860
5.456947, 937320
5.456962, 938780
