20211123152212,10.0.0.1,35465,10.0.0.10,5001,3,0.0-1.0,12058624,96468992
20211123152213,10.0.0.1,35465,10.0.0.10,5001,3,1.0-2.0,11796480,94371840
20211123152214,10.0.0.1,35465,10.0.0.10,5001,3,2.0-3.0,11927552,95420416
20211123152215,10.0.0.1,35465,10.0.0.10,5001,3,3.0-4.0,11927552,95420416
20211123152216,10.0.0.1,35465,10.0.0.10,5001,3,4.0-5.0,11796480,94371840
20211123152217,10.0.0.1,35465,10.0.0.10,5001,3,5.0-6.0,11927552,95420416
20211123152218,10.0.0.1,35465,10.0.0.10,5001,3,6.0-7.0,11927552,95420416
20211123152219,10.0.0.1,35465,10.0.0.10,5001,3,7.0-8.0,11927552,95420416
20211123152220,10.0.0.1,35465,10.0.0.10,5001,3,8.0-9.0,11796480,94371840
20211123152221,10.0.0.1,35465,10.0.0.10,5001,3,9.0-10.0,11927552,95420416
20211123152221,10.0.0.1,35465,10.0.0.10,5001,3,0.0-10.0,119144448,95130985
