20211120153314,10.0.0.3,40021,10.0.0.10,5001,3,0.0-1.0,132300,1058400
20211120153315,10.0.0.3,40021,10.0.0.10,5001,3,1.0-2.0,130830,1046640
20211120153316,10.0.0.3,40021,10.0.0.10,5001,3,2.0-3.0,130830,1046640
20211120153317,10.0.0.3,40021,10.0.0.10,5001,3,3.0-4.0,130830,1046640
20211120153318,10.0.0.3,40021,10.0.0.10,5001,3,4.0-5.0,130830,1046640
20211120153319,10.0.0.3,40021,10.0.0.10,5001,3,5.0-6.0,130830,1046640
20211120153320,10.0.0.3,40021,10.0.0.10,5001,3,6.0-7.0,132300,1058400
20211120153321,10.0.0.3,40021,10.0.0.10,5001,3,7.0-8.0,130830,1046640
20211120153322,10.0.0.3,40021,10.0.0.10,5001,3,8.0-9.0,130830,1046640
20211120153323,10.0.0.3,40021,10.0.0.10,5001,3,9.0-10.0,130830,1046640
20211120153324,10.0.0.3,40021,10.0.0.10,5001,3,10.0-11.0,130830,1046640
20211120153325,10.0.0.3,40021,10.0.0.10,5001,3,11.0-12.0,130830,1046640
20211120153326,10.0.0.3,40021,10.0.0.10,5001,3,12.0-13.0,132300,1058400
20211120153327,10.0.0.3,40021,10.0.0.10,5001,3,13.0-14.0,130830,1046640
20211120153328,10.0.0.3,40021,10.0.0.10,5001,3,14.0-15.0,130830,1046640
20211120153329,10.0.0.3,40021,10.0.0.10,5001,3,15.0-16.0,130830,1046640
20211120153330,10.0.0.3,40021,10.0.0.10,5001,3,16.0-17.0,130830,1046640
20211120153331,10.0.0.3,40021,10.0.0.10,5001,3,17.0-18.0,130830,1046640
20211120153332,10.0.0.3,40021,10.0.0.10,5001,3,18.0-19.0,132300,1058400
20211120153333,10.0.0.3,40021,10.0.0.10,5001,3,19.0-20.0,130830,1046640
20211120153334,10.0.0.3,40021,10.0.0.10,5001,3,20.0-21.0,130830,1046640
20211120153335,10.0.0.3,40021,10.0.0.10,5001,3,21.0-22.0,130830,1046640
20211120153336,10.0.0.3,40021,10.0.0.10,5001,3,22.0-23.0,130830,1046640
20211120153337,10.0.0.3,40021,10.0.0.10,5001,3,23.0-24.0,130830,1046640
20211120153338,10.0.0.3,40021,10.0.0.10,5001,3,24.0-25.0,132300,1058400
20211120153339,10.0.0.3,40021,10.0.0.10,5001,3,25.0-26.0,130830,1046640
20211120153340,10.0.0.3,40021,10.0.0.10,5001,3,26.0-27.0,130830,1046640
20211120153341,10.0.0.3,40021,10.0.0.10,5001,3,27.0-28.0,130830,1046640
20211120153342,10.0.0.3,40021,10.0.0.10,5001,3,28.0-29.0,130830,1046640
20211120153343,10.0.0.3,40021,10.0.0.10,5001,3,29.0-30.0,130830,1046640
20211120153344,10.0.0.3,40021,10.0.0.10,5001,3,30.0-31.0,132300,1058400
20211120153345,10.0.0.3,40021,10.0.0.10,5001,3,31.0-32.0,130830,1046640
20211120153346,10.0.0.3,40021,10.0.0.10,5001,3,32.0-33.0,130830,1046640
20211120153347,10.0.0.3,40021,10.0.0.10,5001,3,33.0-34.0,130830,1046640
