20211120181618,10.0.0.1,37385,10.0.0.10,5001,3,0.0-1.0,31195136,249561088
20211120181619,10.0.0.1,37385,10.0.0.10,5001,3,1.0-2.0,31064064,248512512
20211120181620,10.0.0.1,37385,10.0.0.10,5001,3,2.0-3.0,31064064,248512512
20211120181621,10.0.0.1,37385,10.0.0.10,5001,3,3.0-4.0,30670848,245366784
20211120181622,10.0.0.1,37385,10.0.0.10,5001,3,4.0-5.0,31064064,248512512
20211120181623,10.0.0.1,37385,10.0.0.10,5001,3,5.0-6.0,30932992,247463936
20211120181624,10.0.0.1,37385,10.0.0.10,5001,3,6.0-7.0,30539776,244318208
20211120181625,10.0.0.1,37385,10.0.0.10,5001,3,7.0-8.0,30932992,247463936
20211120181626,10.0.0.1,37385,10.0.0.10,5001,3,8.0-9.0,31064064,248512512
20211120181627,10.0.0.1,37385,10.0.0.10,5001,3,9.0-10.0,31064064,248512512
20211120181628,10.0.0.1,37385,10.0.0.10,5001,3,10.0-11.0,31064064,248512512
20211120181629,10.0.0.1,37385,10.0.0.10,5001,3,11.0-12.0,31064064,248512512
20211120181630,10.0.0.1,37385,10.0.0.10,5001,3,12.0-13.0,31064064,248512512
20211120181631,10.0.0.1,37385,10.0.0.10,5001,3,13.0-14.0,31064064,248512512
20211120181632,10.0.0.1,37385,10.0.0.10,5001,3,14.0-15.0,31195136,249561088
20211120181633,10.0.0.1,37385,10.0.0.10,5001,3,15.0-16.0,31326208,250609664
20211120181634,10.0.0.1,37385,10.0.0.10,5001,3,16.0-17.0,30932992,247463936
20211120181635,10.0.0.1,37385,10.0.0.10,5001,3,17.0-18.0,31195136,249561088
20211120181636,10.0.0.1,37385,10.0.0.10,5001,3,18.0-19.0,31195136,249561088
20211120181637,10.0.0.1,37385,10.0.0.10,5001,3,19.0-20.0,31195136,249561088
20211120181638,10.0.0.1,37385,10.0.0.10,5001,3,20.0-21.0,31326208,250609664
20211120181639,10.0.0.1,37385,10.0.0.10,5001,3,21.0-22.0,31457280,251658240
20211120181640,10.0.0.1,37385,10.0.0.10,5001,3,22.0-23.0,31195136,249561088
20211120181641,10.0.0.1,37385,10.0.0.10,5001,3,23.0-24.0,30932992,247463936
20211120181642,10.0.0.1,37385,10.0.0.10,5001,3,24.0-25.0,30801920,246415360
20211120181643,10.0.0.1,37385,10.0.0.10,5001,3,25.0-26.0,30932992,247463936
20211120181644,10.0.0.1,37385,10.0.0.10,5001,3,26.0-27.0,31326208,250609664
20211120181645,10.0.0.1,37385,10.0.0.10,5001,3,27.0-28.0,31064064,248512512
20211120181646,10.0.0.1,37385,10.0.0.10,5001,3,28.0-29.0,31326208,250609664
20211120181647,10.0.0.1,37385,10.0.0.10,5001,3,29.0-30.0,30801920,246415360
20211120181648,10.0.0.1,37385,10.0.0.10,5001,3,30.0-31.0,31195136,249561088
20211120181649,10.0.0.1,37385,10.0.0.10,5001,3,31.0-32.0,31326208,250609664
20211120181650,10.0.0.1,37385,10.0.0.10,5001,3,32.0-33.0,31195136,249561088
20211120181651,10.0.0.1,37385,10.0.0.10,5001,3,33.0-34.0,31326208,250609664
20211120181652,10.0.0.1,37385,10.0.0.10,5001,3,34.0-35.0,31064064,248512512
20211120181653,10.0.0.1,37385,10.0.0.10,5001,3,35.0-36.0,31326208,250609664
20211120181654,10.0.0.1,37385,10.0.0.10,5001,3,36.0-37.0,30801920,246415360
20211120181655,10.0.0.1,37385,10.0.0.10,5001,3,37.0-38.0,30670848,245366784
20211120181656,10.0.0.1,37385,10.0.0.10,5001,3,38.0-39.0,31326208,250609664
20211120181657,10.0.0.1,37385,10.0.0.10,5001,3,39.0-40.0,31064064,248512512
20211120181658,10.0.0.1,37385,10.0.0.10,5001,3,40.0-41.0,31195136,249561088
20211120181659,10.0.0.1,37385,10.0.0.10,5001,3,41.0-42.0,31195136,249561088
20211120181700,10.0.0.1,37385,10.0.0.10,5001,3,42.0-43.0,31326208,250609664
20211120181701,10.0.0.1,37385,10.0.0.10,5001,3,43.0-44.0,31326208,250609664
20211120181702,10.0.0.1,37385,10.0.0.10,5001,3,44.0-45.0,31457280,251658240
20211120181703,10.0.0.1,37385,10.0.0.10,5001,3,45.0-46.0,31064064,248512512
20211120181704,10.0.0.1,37385,10.0.0.10,5001,3,46.0-47.0,30801920,246415360
20211120181705,10.0.0.1,37385,10.0.0.10,5001,3,47.0-48.0,31195136,249561088
20211120181706,10.0.0.1,37385,10.0.0.10,5001,3,48.0-49.0,31195136,249561088
20211120181707,10.0.0.1,37385,10.0.0.10,5001,3,49.0-50.0,31588352,252706816
