0.000054, 20000
0.000142, 40000
0.000162, 60000
1.184668, 80000
1.184702, 100000
1.184725, 120000
1.184743, 140000
1.184765, 160000
1.184782, 180000
1.262011, 200000
1.262035, 220000
1.299936, 240000
1.299970, 260000
1.299989, 280000
1.300050, 300000
1.300070, 320000
1.300085, 340000
1.300104, 360000
1.300122, 380000
1.300137, 400000
1.300158, 420000
1.300262, 440000
1.300277, 460000
1.300296, 480000
1.300311, 500000
1.300330, 520000
1.300385, 540000
1.300402, 560000
1.300421, 580000
1.300437, 600000
1.435466, 620000
1.435542, 640000
1.435554, 660000
1.435571, 680000
1.435583, 700000
1.435597, 720000
1.435609, 740000
1.435627, 760000
1.435640, 780000
1.435786, 800000
1.435800, 820000
1.435854, 840000
1.478729, 860000
1.478750, 880000
1.478762, 900000
1.478780, 920000
1.478791, 940000
1.478802, 960000
1.478815, 980000
1.478829, 1000000
1.478843, 1020000
1.478867, 1040000
1.478881, 1060000
1.478892, 1080000
1.478909, 1100000
1.478919, 1120000
1.478933, 1140000
1.478943, 1160000
1.478959, 1180000
1.478970, 1200000
1.478982, 1220000
1.479019, 1240000
1.479034, 1260000
1.479047, 1280000
1.479058, 1300000
1.479072, 1320000
1.479086, 1340000
1.479099, 1360000
1.479110, 1380000
1.479123, 1400000
1.479133, 1420000
1.479149, 1440000
1.479184, 1460000
1.479198, 1480000
1.479209, 1500000
1.479226, 1520000
1.479236, 1540000
1.479246, 1560000
1.479259, 1580000
1.479274, 1600000
1.479287, 1620000
1.479297, 1640000
1.479310, 1660000
1.479342, 1680000
1.479358, 1700000
1.479369, 1720000
1.479383, 1740000
1.479394, 1760000
1.479410, 1780000
1.479420, 1800000
1.479432, 1820000
1.479442, 1840000
1.479456, 1860000
1.479470, 1880000
1.479504, 1900000
1.479518, 1920000
1.479532, 1940000
1.479545, 1960000
1.479555, 1980000
1.479569, 2000000
1.479580, 2020000
1.479597, 2040000
1.479608, 2060000
1.479621, 2080000
1.479647, 2100000
1.479664, 2120000
1.479675, 2140000
1.479686, 2160000
1.479698, 2180000
1.479711, 2200000
1.479725, 2220000
1.479734, 2240000
1.479748, 2260000
1.479758, 2280000
1.479776, 2300000
1.479786, 2320000
1.479814, 2340000
1.479826, 2360000
1.479843, 2380000
1.558240, 2400000
1.558260, 2420000
1.558276, 2440000
1.558285, 2460000
1.558297, 2480000
1.558307, 2500000
1.558316, 2520000
1.558332, 2540000
1.558341, 2560000
1.558352, 2580000
1.558363, 2600000
1.558371, 2620000
1.558386, 2640000
1.558396, 2660000
1.558409, 2680000
1.558448, 2700000
1.558460, 2720000
1.558476, 2740000
1.558486, 2760000
1.558496, 2780000
1.558508, 2800000
1.558517, 2820000
1.558529, 2840000
1.558542, 2860000
1.558552, 2880000
1.558564, 2900000
1.558573, 2920000
1.558613, 2940000
1.558627, 2960000
1.558640, 2980000
1.558654, 3000000
1.558665, 3020000
1.558674, 3040000
1.558690, 3060000
1.558700, 3080000
1.558712, 3100000
1.558722, 3120000
1.558754, 3140000
1.558771, 3160000
1.558780, 3180000
1.558793, 3200000
1.558803, 3220000
1.558814, 3240000
1.558830, 3260000
1.558840, 3280000
1.558851, 3300000
1.558862, 3320000
1.558871, 3340000
1.558902, 3360000
1.558914, 3380000
1.558924, 3400000
1.558937, 3420000
1.558946, 3440000
1.558962, 3460000
1.558975, 3480000
1.558984, 3500000
1.558996, 3520000
1.559007, 3540000
1.662086, 3560000
1.662102, 3580000
1.662120, 3600000
1.662129, 3620000
1.662139, 3640000
1.662150, 3660000
1.662160, 3680000
1.662169, 3700000
1.662181, 3720000
1.662196, 3740000
1.662204, 3760000
1.662213, 3780000
1.662225, 3800000
1.662233, 3820000
1.662244, 3840000
1.662255, 3860000
1.662269, 3880000
1.662279, 3900000
1.662288, 3920000
1.662300, 3940000
1.662309, 3960000
1.662318, 3980000
1.662330, 4000000
1.662344, 4020000
1.662354, 4040000
1.662363, 4060000
1.662377, 4080000
1.662386, 4100000
1.662395, 4120000
1.662407, 4140000
1.662421, 4160000
1.662430, 4180000
1.662442, 4200000
1.662450, 4220000
1.662460, 4240000
1.662469, 4260000
1.662481, 4280000
1.662495, 4300000
1.662503, 4320000
1.662515, 4340000
1.662524, 4360000
1.662533, 4380000
1.662542, 4400000
1.662553, 4420000
1.662567, 4440000
1.662576, 4460000
1.662588, 4480000
1.662597, 4500000
1.662605, 4520000
1.662615, 4540000
1.662632, 4560000
1.662642, 4580000
1.662651, 4600000
1.662664, 4620000
1.662686, 4640000
1.662696, 4660000
1.662709, 4680000
1.662723, 4700000
1.662732, 4720000
1.662741, 4740000
1.662752, 4760000
1.662761, 4780000
1.662770, 4800000
1.662781, 4820000
1.662795, 4840000
1.662803, 4860000
1.662813, 4880000
1.662824, 4900000
1.662834, 4920000
1.662843, 4940000
1.662854, 4960000
1.662867, 4980000
1.662876, 5000000
1.662886, 5020000
1.662897, 5040000
1.662907, 5060000
1.662917, 5080000
1.662929, 5100000
1.662944, 5120000
1.662957, 5140000
1.662970, 5160000
1.662979, 5180000
1.662987, 5200000
1.662998, 5220000
1.663009, 5240000
1.663024, 5260000
1.663033, 5280000
1.663045, 5300000
1.663055, 5320000
1.859487, 5340000
1.859503, 5360000
1.859512, 5380000
1.859526, 5400000
1.859536, 5420000
1.859544, 5440000
1.859557, 5460000
1.859565, 5480000
1.859573, 5500000
1.859583, 5520000
1.859598, 5540000
1.859607, 5560000
1.859616, 5580000
1.859627, 5600000
1.859635, 5620000
1.859644, 5640000
1.859653, 5660000
1.859669, 5680000
1.859679, 5700000
1.859687, 5720000
1.859698, 5740000
1.859708, 5760000
1.859716, 5780000
1.859725, 5800000
1.859740, 5820000
1.859748, 5840000
1.859757, 5860000
1.859768, 5880000
1.859777, 5900000
1.859786, 5920000
1.859797, 5940000
1.859809, 5960000
1.859818, 5980000
1.859827, 6000000
1.859837, 6020000
1.859846, 6040000
1.859855, 6060000
1.859866, 6080000
1.859879, 6100000
1.859887, 6120000
1.859896, 6140000
1.859907, 6160000
1.859916, 6180000
1.859925, 6200000
1.859936, 6220000
1.859949, 6240000
1.859957, 6260000
1.859966, 6280000
1.859978, 6300000
1.859986, 6320000
1.859996, 6340000
1.860010, 6360000
1.860018, 6380000
1.860028, 6400000
1.860039, 6420000
1.860048, 6440000
1.860058, 6460000
1.860066, 6480000
1.860082, 6500000
1.860091, 6520000
1.860101, 6540000
1.860111, 6560000
1.860119, 6580000
1.860128, 6600000
1.860137, 6620000
1.860150, 6640000
1.860159, 6660000
1.860169, 6680000
1.860180, 6700000
1.860189, 6720000
1.860198, 6740000
1.860207, 6760000
1.860221, 6780000
1.860234, 6800000
1.860243, 6820000
1.860255, 6840000
1.860263, 6860000
1.860273, 6880000
1.860284, 6900000
1.860297, 6920000
1.860307, 6940000
1.860315, 6960000
1.860327, 6980000
1.860336, 7000000
1.860344, 7020000
1.860355, 7040000
1.860368, 7060000
1.860378, 7080000
1.860386, 7100000
1.860397, 7120000
1.860407, 7140000
1.860416, 7160000
1.860428, 7180000
1.860441, 7200000
1.860450, 7220000
1.860459, 7240000
1.860470, 7260000
1.860483, 7280000
1.860492, 7300000
1.860508, 7320000
1.860518, 7340000
1.860527, 7360000
1.860539, 7380000
1.860548, 7400000
1.860558, 7420000
1.860567, 7440000
1.860581, 7460000
1.860591, 7480000
1.860600, 7500000
1.860612, 7520000
1.860621, 7540000
2.416682, 7560000
2.416703, 7580000
2.416717, 7600000
2.416728, 7620000
2.416742, 7640000
2.416754, 7660000
2.416765, 7680000
2.416774, 7700000
2.416786, 7720000
