------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 32.0 MByte (WARNING: requested 16.0 MByte)
------------------------------------------------------------
[  4] local 10.0.0.10 port 5001 connected with 10.0.0.2 port 37753
[  5] local 10.0.0.10 port 5001 connected with 10.0.0.3 port 49194
[  6] local 10.0.0.10 port 5001 connected with 10.0.0.6 port 42514
[  7] local 10.0.0.10 port 5001 connected with 10.0.0.5 port 59643
[  8] local 10.0.0.10 port 5001 connected with 10.0.0.4 port 41803
[  9] local 10.0.0.10 port 5001 connected with 10.0.0.1 port 37429
[ 10] local 10.0.0.10 port 5001 connected with 10.0.0.7 port 56535
[ 11] local 10.0.0.10 port 5001 connected with 10.0.0.8 port 49105
[ 12] local 10.0.0.10 port 5001 connected with 10.0.0.9 port 44586
[ ID] Interval       Transfer     Bandwidth
[ 12]  0.0- 1.0 sec   431 KBytes  3.53 Mbits/sec
[  6]  0.0- 1.0 sec   604 KBytes  4.95 Mbits/sec
[  5]  0.0- 1.0 sec   612 KBytes  5.02 Mbits/sec
[  7]  0.0- 1.0 sec   441 KBytes  3.61 Mbits/sec
[  8]  0.0- 1.0 sec   436 KBytes  3.57 Mbits/sec
[  4]  0.0- 1.0 sec   614 KBytes  5.03 Mbits/sec
[  9]  0.0- 1.0 sec  8.13 MBytes  68.2 Mbits/sec
[ 11]  0.0- 1.0 sec   380 KBytes  3.12 Mbits/sec
[ 10]  0.0- 1.0 sec   445 KBytes  3.65 Mbits/sec
[  4]  1.0- 2.0 sec  1.29 MBytes  10.8 Mbits/sec
[  5]  1.0- 2.0 sec  1.32 MBytes  11.1 Mbits/sec
[  6]  1.0- 2.0 sec  1.37 MBytes  11.5 Mbits/sec
[  7]  1.0- 2.0 sec  1.26 MBytes  10.5 Mbits/sec
[  8]  1.0- 2.0 sec  1.33 MBytes  11.1 Mbits/sec
[  9]  1.0- 2.0 sec  33.5 MBytes   281 Mbits/sec
[ 10]  1.0- 2.0 sec  1.27 MBytes  10.7 Mbits/sec
[ 11]  1.0- 2.0 sec  1.19 MBytes  9.99 Mbits/sec
[ 12]  1.0- 2.0 sec  1.28 MBytes  10.7 Mbits/sec
[  4]  2.0- 3.0 sec   973 KBytes  7.97 Mbits/sec
[  5]  2.0- 3.0 sec  1.14 MBytes  9.57 Mbits/sec
[  6]  2.0- 3.0 sec  1.14 MBytes  9.55 Mbits/sec
[  7]  2.0- 3.0 sec   789 KBytes  6.46 Mbits/sec
[  8]  2.0- 3.0 sec   803 KBytes  6.58 Mbits/sec
[  9]  2.0- 3.0 sec  28.9 MBytes   243 Mbits/sec
[ 10]  2.0- 3.0 sec  1.14 MBytes  9.59 Mbits/sec
[ 11]  2.0- 3.0 sec   755 KBytes  6.19 Mbits/sec
[ 12]  2.0- 3.0 sec   761 KBytes  6.23 Mbits/sec
[  4]  3.0- 4.0 sec  1.02 MBytes  8.53 Mbits/sec
[  5]  3.0- 4.0 sec  1.14 MBytes  9.52 Mbits/sec
[  6]  3.0- 4.0 sec  1.14 MBytes  9.57 Mbits/sec
[  7]  3.0- 4.0 sec   846 KBytes  6.93 Mbits/sec
[  8]  3.0- 4.0 sec   865 KBytes  7.09 Mbits/sec
[  9]  3.0- 4.0 sec  29.8 MBytes   250 Mbits/sec
[ 10]  3.0- 4.0 sec  1.14 MBytes  9.55 Mbits/sec
[ 12]  3.0- 4.0 sec   817 KBytes  6.70 Mbits/sec
[ 11]  3.0- 4.0 sec   803 KBytes  6.58 Mbits/sec
[  4]  4.0- 5.0 sec  1.06 MBytes  8.85 Mbits/sec
[  5]  4.0- 5.0 sec  1.14 MBytes  9.57 Mbits/sec
[  6]  4.0- 5.0 sec  1.14 MBytes  9.55 Mbits/sec
[  7]  4.0- 5.0 sec   885 KBytes  7.25 Mbits/sec
[  8]  4.0- 5.0 sec   888 KBytes  7.27 Mbits/sec
[  9]  4.0- 5.0 sec  29.9 MBytes   251 Mbits/sec
[ 10]  4.0- 5.0 sec  1.14 MBytes  9.55 Mbits/sec
[ 11]  4.0- 5.0 sec   840 KBytes  6.88 Mbits/sec
[ 12]  4.0- 5.0 sec   860 KBytes  7.04 Mbits/sec
[  4]  5.0- 6.0 sec  1.07 MBytes  9.01 Mbits/sec
[  5]  5.0- 6.0 sec  1.14 MBytes  9.55 Mbits/sec
[  6]  5.0- 6.0 sec  1.14 MBytes  9.55 Mbits/sec
[  7]  5.0- 6.0 sec   913 KBytes  7.48 Mbits/sec
[  8]  5.0- 6.0 sec   922 KBytes  7.55 Mbits/sec
[  9]  5.0- 6.0 sec  29.5 MBytes   248 Mbits/sec
[ 10]  5.0- 6.0 sec  1.14 MBytes  9.55 Mbits/sec
[ 11]  5.0- 6.0 sec   882 KBytes  7.23 Mbits/sec
[ 12]  5.0- 6.0 sec   891 KBytes  7.30 Mbits/sec
[  4]  6.0- 7.0 sec  1.10 MBytes  9.20 Mbits/sec
[  5]  6.0- 7.0 sec  1.14 MBytes  9.52 Mbits/sec
[  6]  6.0- 7.0 sec  1.14 MBytes  9.52 Mbits/sec
[  7]  6.0- 7.0 sec   936 KBytes  7.67 Mbits/sec
