20211120182700,10.0.0.1,37611,10.0.0.10,5001,3,0.0-1.0,31981568,255852544
20211120182701,10.0.0.1,37611,10.0.0.10,5001,3,1.0-2.0,35520512,284164096
20211120182702,10.0.0.1,37611,10.0.0.10,5001,3,2.0-3.0,35127296,281018368
20211120182703,10.0.0.1,37611,10.0.0.10,5001,3,3.0-4.0,35127296,281018368
20211120182704,10.0.0.1,37611,10.0.0.10,5001,3,4.0-5.0,34865152,278921216
20211120182705,10.0.0.1,37611,10.0.0.10,5001,3,5.0-6.0,35258368,282066944
20211120182706,10.0.0.1,37611,10.0.0.10,5001,3,6.0-7.0,35389440,283115520
20211120182707,10.0.0.1,37611,10.0.0.10,5001,3,7.0-8.0,34734080,277872640
20211120182708,10.0.0.1,37611,10.0.0.10,5001,3,8.0-9.0,35389440,283115520
20211120182709,10.0.0.1,37611,10.0.0.10,5001,3,9.0-10.0,35258368,282066944
20211120182710,10.0.0.1,37611,10.0.0.10,5001,3,10.0-11.0,35258368,282066944
20211120182711,10.0.0.1,37611,10.0.0.10,5001,3,11.0-12.0,35127296,281018368
20211120182712,10.0.0.1,37611,10.0.0.10,5001,3,12.0-13.0,35258368,282066944
20211120182713,10.0.0.1,37611,10.0.0.10,5001,3,13.0-14.0,35258368,282066944
20211120182714,10.0.0.1,37611,10.0.0.10,5001,3,14.0-15.0,35127296,281018368
20211120182715,10.0.0.1,37611,10.0.0.10,5001,3,15.0-16.0,35651584,285212672
20211120182716,10.0.0.1,37611,10.0.0.10,5001,3,16.0-17.0,35389440,283115520
20211120182717,10.0.0.1,37611,10.0.0.10,5001,3,17.0-18.0,35258368,282066944
20211120182718,10.0.0.1,37611,10.0.0.10,5001,3,18.0-19.0,35520512,284164096
20211120182719,10.0.0.1,37611,10.0.0.10,5001,3,19.0-20.0,35258368,282066944
20211120182720,10.0.0.1,37611,10.0.0.10,5001,3,20.0-21.0,35651584,285212672
20211120182721,10.0.0.1,37611,10.0.0.10,5001,3,21.0-22.0,35258368,282066944
20211120182722,10.0.0.1,37611,10.0.0.10,5001,3,22.0-23.0,35520512,284164096
20211120182723,10.0.0.1,37611,10.0.0.10,5001,3,23.0-24.0,35651584,285212672
20211120182724,10.0.0.1,37611,10.0.0.10,5001,3,24.0-25.0,35127296,281018368
