------------------------------------------------------------
Server listening on TCP port 5001
TCP window size:  128 KByte (WARNING: requested 64.0 KByte)
------------------------------------------------------------
[  4] local 10.0.0.10 port 5001 connected with 10.0.0.2 port 33066
[  5] local 10.0.0.10 port 5001 connected with 10.0.0.3 port 49408
[  6] local 10.0.0.10 port 5001 connected with 10.0.0.4 port 44366
[  8] local 10.0.0.10 port 5001 connected with 10.0.0.5 port 41608
[  7] local 10.0.0.10 port 5001 connected with 10.0.0.6 port 59473
[  9] local 10.0.0.10 port 5001 connected with 10.0.0.7 port 45514
[ 10] local 10.0.0.10 port 5001 connected with 10.0.0.8 port 34594
[ 11] local 10.0.0.10 port 5001 connected with 10.0.0.9 port 37819
[ 12] local 10.0.0.10 port 5001 connected with 10.0.0.1 port 37141
[ ID] Interval       Transfer     Bandwidth
[  4]  0.0- 1.0 sec  2.00 MBytes  16.7 Mbits/sec
[  5]  0.0- 1.0 sec  2.01 MBytes  16.8 Mbits/sec
[  6]  0.0- 1.0 sec  1.89 MBytes  15.9 Mbits/sec
[  8]  0.0- 1.0 sec  1.89 MBytes  15.8 Mbits/sec
[  7]  0.0- 1.0 sec  1.89 MBytes  15.9 Mbits/sec
[  9]  0.0- 1.0 sec  2.04 MBytes  17.1 Mbits/sec
[ 10]  0.0- 1.0 sec  1.87 MBytes  15.6 Mbits/sec
[ 11]  0.0- 1.0 sec  1.86 MBytes  15.6 Mbits/sec
[ 12]  0.0- 1.0 sec  2.14 MBytes  17.9 Mbits/sec
[  4]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[  5]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[  6]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[  8]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[  7]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[  9]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[ 10]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[ 11]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[ 12]  1.0- 2.0 sec  1.73 MBytes  14.5 Mbits/sec
[  4]  2.0- 3.0 sec  1.71 MBytes  14.3 Mbits/sec
[  5]  2.0- 3.0 sec  1.71 MBytes  14.4 Mbits/sec
[  6]  2.0- 3.0 sec  1.71 MBytes  14.4 Mbits/sec
[  8]  2.0- 3.0 sec  1.71 MBytes  14.3 Mbits/sec
[  7]  2.0- 3.0 sec  1.71 MBytes  14.3 Mbits/sec
[  9]  2.0- 3.0 sec  1.71 MBytes  14.4 Mbits/sec
[ 10]  2.0- 3.0 sec  1.72 MBytes  14.4 Mbits/sec
[ 11]  2.0- 3.0 sec  1.72 MBytes  14.4 Mbits/sec
[ 12]  2.0- 3.0 sec  1.71 MBytes  14.3 Mbits/sec
[  4]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[  5]  3.0- 4.0 sec  1.78 MBytes  14.9 Mbits/sec
[  8]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[  7]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[  6]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[  9]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[ 10]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[ 11]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[ 12]  3.0- 4.0 sec  1.77 MBytes  14.9 Mbits/sec
[  4]  4.0- 5.0 sec  1.85 MBytes  15.5 Mbits/sec
[  5]  4.0- 5.0 sec  1.84 MBytes  15.5 Mbits/sec
[  6]  4.0- 5.0 sec  1.85 MBytes  15.5 Mbits/sec
[  8]  4.0- 5.0 sec  1.85 MBytes  15.5 Mbits/sec
[  7]  4.0- 5.0 sec  1.85 MBytes  15.5 Mbits/sec
[  9]  4.0- 5.0 sec  1.85 MBytes  15.5 Mbits/sec
[ 10]  4.0- 5.0 sec  1.84 MBytes  15.4 Mbits/sec
[ 11]  4.0- 5.0 sec  1.84 MBytes  15.4 Mbits/sec
[ 12]  4.0- 5.0 sec  1.87 MBytes  15.7 Mbits/sec
[  4]  5.0- 6.0 sec  1.70 MBytes  14.3 Mbits/sec
[  5]  5.0- 6.0 sec  1.70 MBytes  14.3 Mbits/sec
[  6]  5.0- 6.0 sec  1.70 MBytes  14.2 Mbits/sec
[  8]  5.0- 6.0 sec  1.70 MBytes  14.3 Mbits/sec
[  7]  5.0- 6.0 sec  1.70 MBytes  14.3 Mbits/sec
[  9]  5.0- 6.0 sec  1.70 MBytes  14.2 Mbits/sec
[ 10]  5.0- 6.0 sec  1.70 MBytes  14.3 Mbits/sec
[ 11]  5.0- 6.0 sec  1.70 MBytes  14.3 Mbits/sec
[ 12]  5.0- 6.0 sec  1.70 MBytes  14.2 Mbits/sec
